mechanism,missing_rate_target,event_id,node_subset_ratio,selected_node_count,start_global_time_index,end_global_time_index,actual_length,length_group,length_mode,seed,node_list_file,chunk_index,day_index,file_name
node_subset_temporal_outage,0.05,305,0.02,841,1441,1441,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000305_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,306,0.005,210,1526,1529,4,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000306_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,307,0.005,210,1462,1462,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000307_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,308,0.005,210,1471,1482,12,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000308_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,309,0.005,210,1506,1519,14,long,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000309_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,310,0.01,420,1466,1469,4,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000310_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,311,0.02,841,1531,1531,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000311_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,312,0.005,210,1472,1473,2,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000312_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,313,0.02,841,1453,1453,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000313_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,314,0.01,420,1460,1460,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000314_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,315,0.01,420,1447,1448,2,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000315_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,316,0.005,210,1484,1486,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000316_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,317,0.005,210,1513,1515,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000317_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,318,0.005,210,1447,1448,2,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000318_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,319,0.005,210,1524,1525,2,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000319_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,320,0.01,420,1490,1490,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000320_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,321,0.005,210,1459,1459,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000321_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,322,0.005,210,1478,1481,4,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000322_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,323,0.01,420,1492,1492,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000323_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,324,0.005,210,1506,1509,4,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000324_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,325,0.005,210,1517,1518,2,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015\event_000325_nodes.csv,15,15,node_flow_chunk_015.parquet
node_subset_temporal_outage,0.05,326,0.005,210,1609,1612,4,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_016\event_000326_nodes.csv,16,16,node_flow_chunk_016.parquet
node_subset_temporal_outage,0.05,327,0.02,841,1560,1563,4,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_016\event_000327_nodes.csv,16,16,node_flow_chunk_016.parquet
node_subset_temporal_outage,0.05,328,0.005,210,1618,1621,4,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_016\event_000328_nodes.csv,16,16,node_flow_chunk_016.parquet
node_subset_temporal_outage,0.05,329,0.005,210,1544,1557,14,long,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_016\event_000329_nodes.csv,16,16,node_flow_chunk_016.parquet
node_subset_temporal_outage,0.05,330,0.01,420,1570,1589,20,long,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_016\event_000330_nodes.csv,16,16,node_flow_chunk_016.parquet
node_subset_temporal_outage,0.05,331,0.02,841,1627,1630,4,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_016\event_000331_nodes.csv,16,16,node_flow_chunk_016.parquet
node_subset_temporal_outage,0.05,332,0.01,420,1537,1539,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_016\event_000332_nodes.csv,16,16,node_flow_chunk_016.parquet
node_subset_temporal_outage,0.05,333,0.02,841,1567,1567,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_016\event_000333_nodes.csv,16,16,node_flow_chunk_016.parquet
node_subset_temporal_outage,0.05,334,0.005,210,1599,1602,4,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_016\event_000334_nodes.csv,16,16,node_flow_chunk_016.parquet
node_subset_temporal_outage,0.05,335,0.005,210,1604,1605,2,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_016\event_000335_nodes.csv,16,16,node_flow_chunk_016.parquet
node_subset_temporal_outage,0.05,336,0.02,841,1547,1556,10,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_016\event_000336_nodes.csv,16,16,node_flow_chunk_016.parquet
node_subset_temporal_outage,0.05,337,0.005,210,1616,1621,6,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_016\event_000337_nodes.csv,16,16,node_flow_chunk_016.parquet
node_subset_temporal_outage,0.05,338,0.01,420,1593,1596,4,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_016\event_000338_nodes.csv,16,16,node_flow_chunk_016.parquet
node_subset_temporal_outage,0.05,339,0.005,210,1575,1581,7,mid,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_016\event_000339_nodes.csv,16,16,node_flow_chunk_016.parquet
node_subset_temporal_outage,0.05,340,0.01,420,1619,1621,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_016\event_000340_nodes.csv,16,16,node_flow_chunk_016.parquet
node_subset_temporal_outage,0.05,341,0.02,841,1623,1624,2,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_016\event_000341_nodes.csv,16,16,node_flow_chunk_016.parquet
node_subset_temporal_outage,0.05,342,0.005,210,1577,1589,13,long,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_016\event_000342_nodes.csv,16,16,node_flow_chunk_016.parquet
node_subset_temporal_outage,0.05,343,0.005,210,1607,1607,1,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_016\event_000343_nodes.csv,16,16,node_flow_chunk_016.parquet
node_subset_temporal_outage,0.05,344,0.01,420,1540,1542,3,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_016\event_000344_nodes.csv,16,16,node_flow_chunk_016.parquet
node_subset_temporal_outage,0.05,345,0.005,210,1572,1586,15,long,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_016\event_000345_nodes.csv,16,16,node_flow_chunk_016.parquet
node_subset_temporal_outage,0.05,346,0.02,841,1614,1615,2,short,mixed_short_mid_long,42,outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_016\event_000346_nodes.csv,16,16,node_flow_chunk_016.parquet
